colpushtext_image,colpushtext_image/_alt,link,link/_text,link/_title,colpushtext_link,colpushtext_link/_text,colpushtext_link/_title,jobtitletext_link,jobtitletext_link/_text,jobtitletext_link/_title,name_value,jobinfotext_value_1,label,jobinfotext_value_2,views_value,viewnumber_value,viewnumber_value_numbers,textgraycol_descriptions,whatdowe_label,whatdowe_descriptions,"_PAGE_NUMBER"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-kinh-doanh-2692-587266-jd","Công Ty TNHH Speedy Global Việt Nam","","http://www.vietnamworks.com/nhan-vien-kinh-doanh-2692-587266-jd","Nhân Viên Kinh Doanh","","Công Ty TNHH Speedy Global Việt Nam","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 07/08/2015","Views: 1155","1155","-hard Working, Responsible and Seft- Confident; - Good Command Of English; - Good Personal and Communication Skills","What do we offer?","13th payment","5"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/phien-dich-tieng-han-korean-interpreter-800-565949-jd","Unique Sound Vietnam Ltd., Co.","","http://www.vietnamworks.com/phien-dich-tieng-han-korean-interpreter-800-565949-jd","Phiên Dịch Tiếng Hàn/ Korean Interpreter ($800 ++)","","Unique Sound Vietnam Ltd., Co.","Ha Noi, Hai Duong, Hung Yen","|","Experienced (Non-Manager)","Posted: 07/08/2015","Views: 1308","1308","Work At Hải Dương; 2 Year Experience; Korean Interpreter","What do we offer?","Theo quy định công ty; 12 ngày phép trong năm; Đào tạo tại công ty","5"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/chuyen-vien-tuyen-dung-51-591936-jd","Ngân Hàng TMCP Á CHÂU (ACB)","","http://www.vietnamworks.com/chuyen-vien-tuyen-dung-51-591936-jd","Chuyên Viên Tuyển Dụng","","Ngân Hàng TMCP Á CHÂU (ACB)","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 22/08/2015","Views: 1302","1302","Quản Trị Nhân Lực, Kinh Tế Lao Động, Quản Trị Kinh Doanh, Luật; Phỏng Vấn - Tuyển Dụng; Kinh Nghiệm Tuyển Dụng","What do we offer?","Mức lương cạnh tranh & Lương tháng 13; Chương trình chăm sóc sức khỏe cao cấp dành cho bạn và gia đình; 2-3 chuyến du lịch trong năm","5"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/human-resources-outsourcing-manager-591494-jd","LE & Associates","","http://www.vietnamworks.com/human-resources-outsourcing-manager-591494-jd","Human Resources Outsourcing Manager","","LE & Associates","Ha Noi, Ha Tay, Ho Chi Minh","|","Manager","Posted: 21/08/2015","Views: 702","702","HR Manager; Compensation & Benefits; Human Resource Management","What do we offer?","Company Policies","5"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/chuyen-vien-phu-trach-nhan-su-tai-khu-du-lich-587715-jd","Công Ty TNHH Hương Phong","","http://www.vietnamworks.com/chuyen-vien-phu-trach-nhan-su-tai-khu-du-lich-587715-jd","Chuyên Viên Phụ Trách Nhân Sự Tại Khu Du Lịch","","Công Ty TNHH Hương Phong","Ba Ria - Vung Tau","|","Experienced (Non-Manager)","Posted: 07/08/2015","Views: 1883","1883","HR Executive; Hành Chính Nhân Sự.; Human Resource","What do we offer?","Được hưởng các bảo hiểm: BHXH, BHYT, BHTN.","5"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/chuyen-vien-tuyen-dung-06-nguoi-1-591699-jd","Taxi Group","","http://www.vietnamworks.com/chuyen-vien-tuyen-dung-06-nguoi-1-591699-jd","Chuyên Viên Tuyển Dụng: 06 Người","","Taxi Group","Ha Noi","|","Experienced (Non-Manager)","Posted: 21/08/2015","Views: 841","841","Hành Chính - Nhân Sự; Tốt Nghiệp Đại Học Trở Lên: Chuyên Ngành Quản Trị Nhân Lực, Kinh Tế, Marketing, Thương Mại; Chấp Nhận Ứng Viên Mới Ra Trường","What do we offer?","Lương tháng thứ 13; Có đầy đủ các chế độ bảo hiểm cho người lao động theo quy định của pháp luật; Được hưởng chế độ đào tạo nâng cao nghiệp vụ và có cơ hội thăng tiến trong nghề nghiệp","5"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/0212-hp-nhan-vien-hanh-chinh-450-650-591804-jd","Công Ty Sản Xuất Thiết Bị Y Tế Của Nhật Bản","","http://www.vietnamworks.com/0212-hp-nhan-vien-hanh-chinh-450-650-591804-jd","[0212-HP] Nhân Viên Hành Chính ($450 - $650)","","Công Ty Sản Xuất Thiết Bị Y Tế Của Nhật Bản","Hai Phong","|","Experienced (Non-Manager)","Posted: 21/08/2015","Views: 1927","1927","Health/medical Care; Admin & HR; Admin - Hành Chính","What do we offer?","Thưởng Tết (lương tháng 13); Có xe đưa đón, hoặc có thể nhận được hỗ trợ chi phí đi lại nếu không sử dụng xe của công ty; Có hỗ trợ chi phí học tiếng Nhật","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/concierge-manager-591744-jd","Hyatt Regency Danang Resort And Spa Http://danang.regency.hyatt.com","","http://www.vietnamworks.com/concierge-manager-591744-jd","Concierge Manager","","Hyatt Regency Danang Resort And Spa Http://danang.regency.hyatt.com","Da Nang","|","Manager","Posted: 21/08/2015","Views: 818","818","Communicate Well In English; Have Ability To Well Management; Concierge Manager","What do we offer?","13th payment; Professional working environment","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/english-teacher-43-591738-jd","Hyatt Regency Danang Resort And Spa","","http://www.vietnamworks.com/english-teacher-43-591738-jd","English Teacher","","Hyatt Regency Danang Resort And Spa","Da Nang","|","Experienced (Non-Manager)","Posted: 21/08/2015","Views: 1355","1355","Have Insightful Teaching Skills; Ielts, TOEFL Or TOEIC; English Teacher","What do we offer?","13th payment; Professional working environment","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/chuyen-vien-van-phong-hoi-dong-quan-tri-so-luong-03-591781-jd","Tập Đoàn T&T","","http://www.vietnamworks.com/chuyen-vien-van-phong-hoi-dong-quan-tri-so-luong-03-591781-jd","Chuyên Viên Văn Phòng Hội Đồng Quản Trị - Số Lượng 03","","Tập Đoàn T&T","Ha Noi","|","Team Leader/Supervisor","Posted: 21/08/2015","Views: 1027","1027","Thương Mại, Ngoại Thương; Pháp Lý, Nhân Sự; Tài Chính Đầu Tư","What do we offer?","- Có cơ hội thăng tiến, đào tạo, có điều kiện khẳng định bản thân; - Được hưởng mức lương hấp dẫn theo thỏa thuận; - Đầy đủ các chế độ, quyền lợi theo luật định (BHXH, BHYT...)","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/pho-phong-dao-tao-2-587685-jd","Hoa Sen Group","","http://www.vietnamworks.com/pho-phong-dao-tao-2-587685-jd","Phó Phòng Đào Tạo","","Hoa Sen Group","Ho Chi Minh","|","Manager","Posted: 07/08/2015","Views: 1504","1504","Quản Trị Nhân Sự; Đào Tạo Nhân Sự; Training Manager","What do we offer?","Tiền thưởng, Nghỉ phép có lương, Đào tạo, Giải thưởng, Cơ hội du lịch, Khác; Khám sức khỏe định kỳ hàng năm","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/people-program-coordinator-1-year-contract-591683-jd","Intel Products Vietnam","","http://www.vietnamworks.com/people-program-coordinator-1-year-contract-591683-jd","People Program Coordinator (1 Year Contract)","","Intel Products Vietnam","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 21/08/2015","Views: 594","594","Enviroment; Program; People","What do we offer?","International working environment; Laptop provided; On-site cafeteria","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/chuyen-vien-dao-tao-danh-gia-1-591657-jd","Công Ty CP Tập Đoàn Austdoor","","http://www.vietnamworks.com/chuyen-vien-dao-tao-danh-gia-1-591657-jd","Chuyên Viên Đào Tạo - Đánh Giá","","Công Ty CP Tập Đoàn Austdoor","Ha Noi, Hung Yen","|","Experienced (Non-Manager)","Posted: 21/08/2015","Views: 825","825","Đánh Giá; Đào Tạo; Nhân Sự","What do we offer?","- Mức thu nhập cạnh tranh- Môi trường làm việc hiện đại, làm việc trực tiếp với Ban TGĐ- Được hưởng","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/truong-phong-hanh-chinh-nhan-su-luong-hap-dan-6-1-591625-jd","Công Ty Cổ Phần Trường Thọ Việt Nam","","http://www.vietnamworks.com/truong-phong-hanh-chinh-nhan-su-luong-hap-dan-6-1-591625-jd","*** Trưởng Phòng Hành Chính Nhân Sự ( Lương Hấp Dẫn) ***","","Công Ty Cổ Phần Trường Thọ Việt Nam","Ha Noi","|","Manager","Posted: 21/08/2015","Views: 674","674","Kinh Nghiệm Làm Việc 02 Năm Ở Các Vị Trí Tương Đương; Quản Trị Nhân Sự, Lao Động Tiền Lương, Văn Thư Lưu Trữ; Nữ : Tuổi Từ 25- 35","What do we offer?","Theo quy định của Công ty","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/hr-admin-manager-29-591606-jd","Dat Technology","","http://www.vietnamworks.com/hr-admin-manager-29-591606-jd","HR & Admin Manager","","Dat Technology","Ho Chi Minh","|","Manager","Posted: 21/08/2015","Views: 891","891","* English Advanced Level; -administration; HR Management","What do we offer?","Year End Bonus; Annual health check-up; Telephone budget","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/bien-tap-vien-18-591555-jd","Trung Tâm Thông Tin Điện Lực","","http://www.vietnamworks.com/bien-tap-vien-18-591555-jd","Biên Tập Viên","","Trung Tâm Thông Tin Điện Lực","Ha Noi","|","Experienced (Non-Manager)","Posted: 21/08/2015","Views: 1313","1313","Truyền Hình / Truyền Thông / Báo Chí; Truyền Thông Báo Chí; Biên Tập Viên","What do we offer?","Theo quy định; Được đào tạo nâng cao nghiệp vụ","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/employee-relation-hr-coordination-591553-jd","HD Saison Finance Co., LTD.","","http://www.vietnamworks.com/employee-relation-hr-coordination-591553-jd","Employee Relation & HR Coordination","","HD Saison Finance Co., LTD.","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 21/08/2015","Views: 724","724","Compensation and Benefits; Human Resource","What do we offer?","Thưởng KPI - 02 tháng lương/ năm; 15 ngày phép/ năm","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/administrative-assistant-21-591549-jd","Tractus Asia LTD.","","http://www.vietnamworks.com/administrative-assistant-21-591549-jd","Administrative Assistant","","Tractus Asia LTD.","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 21/08/2015","Views: 1919","1919","Researching Skill; Excellent Communication Skills; Receptionist","What do we offer?","Competitive salary; rewarding initiative and creativity; Training opportunities","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-phap-ly-van-phong-tgd-02-nam-589128-jd","Công Ty TNHH Tập Đoàn Thang Máy Thiết Bị Thăng Long","","http://www.vietnamworks.com/nhan-vien-phap-ly-van-phong-tgd-02-nam-589128-jd","Nhân Viên Pháp Lý – Văn Phòng TGĐ (02 Nam)","","Công Ty TNHH Tập Đoàn Thang Máy Thiết Bị Thăng Long","Ha Noi","|","Experienced (Non-Manager)","Posted: 13/08/2015","Views: 1206","1206","Luật Kinh Tế; Luật Doanh Nghiệp, Thương Mại & Xây Dựng; Epc","What do we offer?","Được lên lương theo hạn định của Tập đoàn; Được cấp phát đồng phục theo yêu cầu của công ty; Hưởng mọi quyền lợi theo luật lao động, được làm việc trong một môi trường năng động chuyên nghiệp","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/0005-hy-truong-phong-nhan-su-luong-thoa-thuan-587419-jd","Tập Đoàn Sản Xuất Đa Quốc Gia Của Nhật Bản","","http://www.vietnamworks.com/0005-hy-truong-phong-nhan-su-luong-thoa-thuan-587419-jd","[0005-HY] Trưởng Phòng Nhân Sự (Lương Thỏa Thuận)","","Tập Đoàn Sản Xuất Đa Quốc Gia Của Nhật Bản","Hung Yen","|","Manager","Posted: 06/08/2015","Views: 1473","1473","N1 Or N2; - N2 Trở Lên; Trưởng Phòng Nhân Sự","What do we offer?","Đầy để chế độ bảo hiểm, thưởng; Có xe đưa rước dành cho nhân viên ở Hà Nội.","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/giam-doc-dieu-hanh-43-1-1-587403-jd","Công Ty TNHH Thương Mại Tổng Hợp Doco","","http://www.vietnamworks.com/giam-doc-dieu-hanh-43-1-1-587403-jd","Giám Đốc Điều Hành","","Công Ty TNHH Thương Mại Tổng Hợp Doco","Ha Noi","|","Director","Posted: 06/08/2015","Views: 764","764","Khả Năng Giao Tiếp và Thiết Lập Mối Quan Hệ Tốt; 3 - 5 Năm Kinh Nghiệm; Quản Lý Nhà Hàng Khách Sạn","What do we offer?","Lương hưởng, đãi ngộ hấp dẫn; Môi trường làm việc chuyên nghiệp, năng động và sáng tạo cao","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/hr-executive-35-587315-jd","Suntory PepsiCo Vietnam Beverage","","http://www.vietnamworks.com/hr-executive-35-587315-jd","HR Executive","","Suntory PepsiCo Vietnam Beverage","Can Tho, Mekong Delta","|","Experienced (Non-Manager)","Posted: 06/08/2015","Views: 809","809","Traininginterpersonal & Networking Skill; Communicating Skill; Interview Skill","What do we offer?","13th payment; Premium Healthcare plan for you and your family; 20 days full paid leave a year","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/giang-vien-dao-tao-ky-nang-cao-cap-ha-noi-587312-jd","FPT Telecom","","http://www.vietnamworks.com/giang-vien-dao-tao-ky-nang-cao-cap-ha-noi-587312-jd","Giảng Viên Đào Tạo Kỹ Năng Cao Cấp (Hà Nội)","","FPT Telecom","Ha Noi","|","Team Leader/Supervisor","Posted: 06/08/2015","Views: 1025","1025","Kỹ Năng Giảng Dạy; Giảng Viên Kĩ Năng Mềm; Training","What do we offer?","Gói thu nhập năm cạnh tranh; Bảo hiểm Y tế, Bảo hiểm xã hội, Bảo hiểm thất nghiệp, Bảo hiểm cho người FPT; Các chương trình Đào tạo và quy hoạch cán bộ cốt cán","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/0184-hn-tro-ly-biet-tieng-nhat-400-500-587179-jd","Công Ty Sản Xuất Của Nhật","","http://www.vietnamworks.com/0184-hn-tro-ly-biet-tieng-nhat-400-500-587179-jd","[0184-HN] Trợ Lý Biết Tiếng Nhật ($400-$500)","","Công Ty Sản Xuất Của Nhật","Ha Noi","|","New Grad/Entry Level/Internship","Posted: 06/08/2015","Views: 1088","1088","Biên Phiên Dịch; Tiếng Nhật N2","What do we offer?","Thưởng tết, Tăng lương mỗi năm, Trợ cấp chi phí ăn trưa; BHYT, BHXH...; Có xe bus đưa đón","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/assistant-hr-manager-10-591508-jd","Vina Star Diamonds","","http://www.vietnamworks.com/assistant-hr-manager-10-591508-jd","Assistant HR Manager","","Vina Star Diamonds","Dong Nai","|","Team Leader/Supervisor","Posted: 21/08/2015","Views: 378","378","- Work Under High Pressure; - Good Command Of English; - 3 Years Experience","What do we offer?","Attractive Salary","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/receptionist-85-591480-jd","Saitex International Dong Nai","","http://www.vietnamworks.com/receptionist-85-591480-jd","Receptionist","","Saitex International Dong Nai","Bien Hoa, Dong Nai","|","New Grad/Entry Level/Internship","Posted: 21/08/2015","Views: 661","661","Assistant; Thư Ký / Hành Chính; Lễ Tân - Reception","What do we offer?","To join all the insurance polies as labor law; 13th month salary; 12 days of annual leave","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/truong-phong-nhan-su-nu-3-1-591473-jd","Công Ty TNHH Xe Nâng Tín Quang","","http://www.vietnamworks.com/truong-phong-nhan-su-nu-3-1-591473-jd","Trưởng Phòng Nhân Sự (Nữ)","","Công Ty TNHH Xe Nâng Tín Quang","Binh Duong, Can Tho, Ho Chi Minh","|","Manager","Posted: 21/08/2015","Views: 694","694",">= 5 Năm Vị Trí Quản Lý Nhân Sự; >= 10 Năm Lĩnh Vực Nhân Sự; Trưởng Phòng Nhân Sự","What do we offer?","Lương thỏa thuận; Được đào tạo nâng cao trình độ tay nghề; Thưởng hàng tháng + thưởng năm theo kết quả công việc","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/secretary-to-ceo-1-591426-jd","Posco E&C Co., Ltd","","http://www.vietnamworks.com/secretary-to-ceo-1-591426-jd","Secretary To CEO","","Posco E&C Co., Ltd","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 21/08/2015","Views: 1108","1108","Secretary","What do we offer?","bonus & incentive payment","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/chuyen-vien-che-do-chinh-sach-c-b-1-591407-jd","Công Ty CP Xây Dựng Và Sản Xuất Nội Thất KB","","http://www.vietnamworks.com/chuyen-vien-che-do-chinh-sach-c-b-1-591407-jd","Chuyên Viên Chế Độ Chính Sách (C&B)","","Công Ty CP Xây Dựng Và Sản Xuất Nội Thất KB","Ha Noi","|","Team Leader/Supervisor","Posted: 20/08/2015","Views: 772","772","Nhân Sự; Chế Độ - Chính Sách; Kế Toán Tiền Lương - Bảo Hiểm","What do we offer?","Lương thưởng, đãi ngộ hấp dẫn; Môi trường làm việc năng động, chuyên nghiệp, thân thiện","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-hanh-chinh-nam-1-535775-jd","Công Ty TNHH Giáo Dục Quốc Tế SIEC","","http://www.vietnamworks.com/nhan-vien-hanh-chinh-nam-1-535775-jd","Nhân Viên Hành Chính ( Nam)","","Công Ty TNHH Giáo Dục Quốc Tế SIEC","Ba Ria - Vung Tau","|","Experienced (Non-Manager)","Posted: 20/08/2015","Views: 695","695","Hành Chính Thư Ký; Nhanh Nhẹn, Năng Động, Có Trách Nhiệm Trong Công Việc; Thành Thạo Ngoại Ngữ, Vi Tính Văn Phòng","What do we offer?","Các chế độ phúc lợi theo quy định Công ty","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/hr-executive-chuyen-vien-nhan-su-591337-jd","Hitachi Transport System (Vietnam) Co., Ltd","","http://www.vietnamworks.com/hr-executive-chuyen-vien-nhan-su-591337-jd","HR Executive – Chuyên Viên Nhân Sự","","Hitachi Transport System (Vietnam) Co., Ltd","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 20/08/2015","Views: 1650","1650","Tính Lương, Thưởng, Phúc Lợi, Tính Thuế Tncn, Bảo Hiểm; Có Ít Nhất 03 Năm Kinh Nghiệm Về Tính Lương; HR Executive – Chuyên Viên Nhân Sự","What do we offer?","Vietnam labor law","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/technical-administrator-female-2-2-587222-jd","Indochine Wellness Company Limited","","http://www.vietnamworks.com/technical-administrator-female-2-2-587222-jd","Technical Administrator (female)","","Indochine Wellness Company Limited","Ho Chi Minh","|","Team Leader/Supervisor","Posted: 06/08/2015","Views: 1288","1288","Admin Administrative","What do we offer?","13th payment","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/chuyen-vien-nhan-su-hr-officer-ha-noi-591131-jd","Công Ty CP Chứng Khoán Sài Gòn","","http://www.vietnamworks.com/chuyen-vien-nhan-su-hr-officer-ha-noi-591131-jd","Chuyên Viên Nhân Sự - HR Officer (Hà Nội)","","Công Ty CP Chứng Khoán Sài Gòn","Ha Noi","|","Experienced (Non-Manager)","Posted: 20/08/2015","Views: 1012","1012","Human Resources; Compensation & Benefits","What do we offer?","Lương, thưởng cạnh tranh tương xứng với năng lực và kinh nghiệm làm việc; Làm việc trong môi trường chuyên nghiệp, năng động; Được tham gia các chương trình đào tạo của Công ty","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/hr-admin-officer-12-591190-jd","East West Industries Vietnam LLC.","","http://www.vietnamworks.com/hr-admin-officer-12-591190-jd","HR - Admin Officer","","East West Industries Vietnam LLC.","Binh Duong","|","Team Leader/Supervisor","Posted: 20/08/2015","Views: 574","574","- Male Only; - Good Communication","What do we offer?","Company policy; Premium Healthcare, Teambuilding, Healthcare, Holiday","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/chuyen-vien-nhan-vien-nhan-su-591193-jd","ABBANK - Ngân Hàng TMCP An Bình","","http://www.vietnamworks.com/chuyen-vien-nhan-vien-nhan-su-591193-jd","Chuyên Viên/nhân Viên Nhân Sự","","ABBANK - Ngân Hàng TMCP An Bình","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 20/08/2015","Views: 1487","1487","- Quản Lý Nhân Sự","What do we offer?","Lương tháng 13; Định kì khám sức khỏe/ nghỉ mát hằng năm","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/0186-hn-phien-dich-tieng-nhat-587071-jd","Công Ty Sản Xuất Nhật Bản","","http://www.vietnamworks.com/0186-hn-phien-dich-tieng-nhat-587071-jd","[0186-HN] Phiên Dịch Tiếng Nhật","","Công Ty Sản Xuất Nhật Bản","Ha Noi","|","Experienced (Non-Manager)","Posted: 05/08/2015","Views: 1119","1119","- Trợ Lý Cho Giám Đốc; Hành Chính Thư Ký; Biên Phiên Dịch Tiếng Nhật","What do we offer?","Thưởng tết; Hỗ trợ đi lại; Bữa trưa miễn phí","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/truong-phong-hanh-chinh-quan-tri-ha-noi-586921-jd","FPT Telecom","","http://www.vietnamworks.com/truong-phong-hanh-chinh-quan-tri-ha-noi-586921-jd","Trưởng Phòng Hành Chính Quản Trị (Hà Nội)","","FPT Telecom","Ha Noi","|","Manager","Posted: 05/08/2015","Views: 1683","1683","Admin - Giám Sát Điều Hành Nhóm; Administration; Trưởng Phòng Hành Chính","What do we offer?","Thu nhập hấp dẫn; Bảo hiểm Y tế, Bảo hiểm xã hội, Bảo hiểm thất nghiệp, Bảo hiểm cho người FPT; Cơ hội đào tạo, phát triển và thăng tiến","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/chuyen-vien-phap-che-67-1-586894-jd","Công Ty Cổ Phần Xi Măng Cẩm Phả","","http://www.vietnamworks.com/chuyen-vien-phap-che-67-1-586894-jd","Chuyên Viên Pháp Chế","","Công Ty Cổ Phần Xi Măng Cẩm Phả","Ha Noi, Hai Phong, Quang Ninh","|","Experienced (Non-Manager)","Posted: 05/08/2015","Views: 1320","1320","Xử Lý Các Phát Sinh Về Luật Dân Sự; Pháp Chế","What do we offer?","Lương, thưởng được hưởng theo quy chế của Tập đoàn và Công ty; Được hưởng các quyền lợi theo quy định của Luật lao động; được tham gia BHXH, BHYT, BHYT; Môi trường chuyên nghiệp, phát triển, năng động có nhiều cơ hội thăng tiến","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/truong-nhom-hoach-dinh-phat-trien-nguon-nhan-luc-586823-jd","Tập Đoàn Vingroup","","http://www.vietnamworks.com/truong-nhom-hoach-dinh-phat-trien-nguon-nhan-luc-586823-jd","Trưởng Nhóm Hoạch Định & Phát Triển Nguồn Nhân Lực","","Tập Đoàn Vingroup","Ha Noi","|","Team Leader/Supervisor","Posted: 05/08/2015","Views: 1156","1156","Tiếng Anh Thành Thạo 4 Kỹ Năng; Hoạch Định Nhân Sự; Kinh Nghiệm Làm Trong Tổ Chức Giáo Dục","What do we offer?","Lương hấp dẫn","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-le-tan-68-591170-jd","Công Ty Cổ Phần Đầu Tư Và Phát Triển Thiên Nam","","http://www.vietnamworks.com/nhan-vien-le-tan-68-591170-jd","Nhân Viên Lễ Tân","","Công Ty Cổ Phần Đầu Tư Và Phát Triển Thiên Nam","Binh Duong","|","Experienced (Non-Manager)","Posted: 20/08/2015","Views: 494","494","Thông Thạo Tiếng Anh; Giao Tiếp Tốt; Lễ Tân","What do we offer?","Lương thỏa đáng theo năng lực, đầy đủ chế độ theo luật lao động.; Các chế độ theo quy định của công ty; Có nhà ở miễn phí cho CB. CNV.","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/administrative-assistant-7-1-1-591143-jd","Smartkids International Child Care Centres","","http://www.vietnamworks.com/administrative-assistant-7-1-1-591143-jd","Administrative Assistant","","Smartkids International Child Care Centres","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 20/08/2015","Views: 1814","1814","- Nhiệt Tình, Có Trách Nhiệm Với Công Việc Được Giao; - Vi Tính Văn Phòng : Word, Excel, Powerpoint,; - Tiếng Anh : Có Khả Năng Sử Dụng Tiếng Anh","What do we offer?","Lương tháng 13, BHYT","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/assistant-to-hr-manager-1-591125-jd","Công Ty Cổ Phần Chuyển Phát Nhanh Kerry TTC","","http://www.vietnamworks.com/assistant-to-hr-manager-1-591125-jd","Assistant To HR Manager","","Công Ty Cổ Phần Chuyển Phát Nhanh Kerry TTC","Ha Noi","|","Team Leader/Supervisor","Posted: 20/08/2015","Views: 579","579","- Trợ Lý, Công Việc Nhân Sự, Hành Chánh.; - Nhân Sự Hành Chính; - HR & Admin","What do we offer?","Máy tính xách tay Căn tin Đào tạo","6"
